reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,kcat_vivo,kcat_vitro,kcat_vitro_log10,kcat_vivo_log10,kcat_Density,absolute_error,square_error,error
DMATT,b0421,ispA,ECDH1ME8569_0406,4.420965986014022e-07,1.1716121964277224,7.50115755240518,0.8751282873691931,0.06878388401817213,0.6304381579045184,0.806344403351021,0.650191296815514,0.806344403351021
DMPPS,b0029,ispH,ECDH1ME8569_0026,4.713441631434499e-07,1.1609634196236385,13.874996402978496,1.1422328792061163,0.06481853592644587,0.42501024513863594,1.0774143432796703,1.1608216671047633,1.0774143432796703
DPCOAK,b0103,coaE,ECDH1ME8569_0099,9.850495040293368e-08,2.5958238600560612,7.18394748265034,0.8563631488153548,0.41427522002317757,0.4877459916671055,0.44208792879217723,0.19544173678375718,0.44208792879217723
DPR_num1,b0425,panE,ECDH1ME8569_0410,6.438012244584245e-08,3.441693867837493,7.50115755240518,0.8751282873691931,0.5367722380363912,0.4420653204174351,0.33835604933280194,0.1144848161201015,0.33835604933280194
DXPRIi,b0173,dxr,ECDH1ME8569_0166,1.3191635503537786e-07,5.942401631329528,7.18394748265034,0.8563631488153548,0.7739620012837902,0.3976415691460359,0.08240114753156458,0.0067899491145186714,0.08240114753156458
DXPS,b0420,dxs,ECDH1ME8569_0405,6.244172328278268e-07,2.2390781832615674,16.206268283842274,1.2096830240828724,0.3500692583696792,0.31334857466072985,0.8596137657131933,0.7389358262036168,0.8596137657131933
E4PD_num1,b2927,epd,ECDH1ME8569_2828,2.914228003421485e-07,1.2088343156072847,11.129257329532386,1.0464661842406016,0.08236677997702739,0.5684082517314734,0.9640994042635742,0.9294876613013787,0.9640994042635742
FACOAE120,b0452,tesB,ECDH1ME8569_0437,6.159732917756557e-07,35.48039199445568,8.09970785401449,0.9084693547209286,1.549988409358353,0.44719931910301974,0.6415190546374243,0.41154669746289463,-0.6415190546374243
FACOAE161,b0452,tesB,ECDH1ME8569_0437,6.159732917756557e-07,67.64803154479307,16.993282404891815,1.2302772748458577,1.83025516380619,0.2532034256187636,0.5999778889603322,0.35997346724129675,-0.5999778889603322
FCLT,b0475,hemH,ECDH1ME8569_0459,6.438165678380548e-08,1.9452860349055114,8.677516676825958,0.9383954569901254,0.2889834690281755,0.5883343895411117,0.6494119879619499,0.42173593010869176,0.6494119879619499
FMNAT,b0025,ribF,ECDH1ME8569_0022,6.134534430843466e-07,1.0992073347174636,10.320423753824148,1.0136975296719357,0.04107961765642588,0.5969572797905106,0.9726179120155098,0.94598560277341,0.9726179120155098
G1PACT,b3730,glmU,ECDH1ME8569_3618,1.2564927020864003e-06,21.522828380964718,2.0159056717617494,0.3044702067458137,1.3328993427160767,0.1170689108641644,1.028429135970263,1.057666487712542,-1.028429135970263
G5SD,b0243,proA,ECDH1ME8569_0231,2.0286008041562178e-06,30.738857280669905,15.17128454678961,1.1810223538891973,1.487687718533802,0.3489674353059696,0.3066653646446047,0.09404364587260837,-0.3066653646446047
G6PDH2r,b1852,zwf,ECDH1ME8569_1798,2.975173728874062e-06,382.27375514179846,5.007495871061745,0.699620599867593,2.5823744827212285,0.07513941870300617,1.8827538828536357,3.5447621834004415,-1.8827538828536357
GAPD,b1779,gapA,ECDH1ME8569_1723,4.076985676604439e-05,111.87941377254054,7.479417608022748,0.8738677824274196,2.0487501820825984,0.26232888847487185,1.174882399655179,1.3803486530195115,-1.174882399655179
GARFT,b2500,purN,ECDH1ME8569_2426,7.640153997198038e-07,160.23695565900437,7.479417608022748,0.8738677824274196,2.2047626852055457,0.22600788718702394,1.3308949027781263,1.7712812422407982,-1.3308949027781263
GART,b1849,purT,ECDH1ME8569_1795,2.7978462795299677e-06,1.2392732926670442,6.2615495322621255,0.7966818204367787,0.09316709040284875,0.541996348948484,0.70351473003393,0.4949329753747133,0.70351473003393
GCALDD,b1415,aldA,ECDH1ME8569_1358,4.890240115602106e-06,1.0373350262705643,7.336805988763147,0.8655070349363492,0.01591904236986966,0.6112346675742042,0.8495879925664795,0.7217997571131405,0.8495879925664795
GF6PTA,b3729,glmS,ECDH1ME8569_3617,5.8167839630325035e-06,5.433168611854413,4.760154692049841,0.6776210663364626,0.73505318304986,0.23887807796965,0.05743211671339743,0.0032984480301813043,-0.05743211671339743
GHMT2r,b2551,glyA,ECDH1ME8569_2478,2.2950564120388113e-05,14.264446890833101,5.459531669177653,0.7371553895517381,1.1542549363915409,0.35713861010231457,0.41709954683980277,0.17397203197396882,-0.41709954683980277
GLNS_num1,b3870,glnA,ECDH1ME8569_3741,2.042380162432324e-05,25.19413267240116,8.427106706959115,0.9256784931439915,1.4012994120240447,0.4799333163085305,0.4756209188800532,0.22621525847630614,-0.4756209188800532
GLU5K,b0242,proB,ECDH1ME8569_0230,1.4876682273218065e-06,41.55223381550649,10.125036424174064,1.0053965942362717,1.618594376078512,0.42574017092388355,0.6131977818422403,0.3760115196562437,-0.6131977818422403
GLUPRT,b2312,purF,ECDH1ME8569_2250,2.171204281312229e-06,57.341513911222265,17.380225280493686,1.2400554014245695,1.7584691548575972,0.25449793251342623,0.5184137534330278,0.2687528197485201,-0.5184137534330278
GLUTRS,b2400,gltX,ECDH1ME8569_2336,4.362130365738859e-06,1.223227005005854,5.964834000735583,0.7755983619095154,0.08750706036662895,0.5073977842259392,0.6880913015428864,0.4734696392589835,0.6880913015428864
GMPS2,b2507,guaA,ECDH1ME8569_2434,6.940845852180162e-06,10.582794384359769,14.098479911980611,1.1491722898591492,1.024600358197291,0.4164678459253253,0.12457193166185832,0.015518166157966699,0.12457193166185832
GND,b2029,gnd,ECDH1ME8569_1965,1.29208059883338e-05,88.79294889430662,18.061949447247663,1.2567646224166715,1.9483784795412293,0.21308308534685438,0.6916138571245578,0.47832972736670826,-0.6916138571245578
GRTT,b0421,ispA,ECDH1ME8569_0406,4.420965986014022e-07,1.1716121964277224,10.586367279393702,1.024746957163942,0.06878388401817213,0.591513696158893,0.9559630731457699,0.9138653972183046,0.9559630731457699
HACD1_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,205.15858504103977,8.490542146021854,0.9289354221059547,2.312089695116919,0.22383520175657798,1.3831542730109643,1.913115742948489,-1.3831542730109643
HACD2_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,205.15858504103977,22.987455099184963,1.3614908939505277,2.312089695116919,0.08202117610392815,0.9505988011663913,0.9036380807789803,-0.9505988011663913
HACD5_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,205.15858504103963,11.292088259140918,1.0527742639407056,2.312089695116919,0.22824039782535585,1.2593154311762134,1.585875355198532,-1.2593154311762134
HACD6_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,160.51309295878193,10.943645176731147,1.0391620035750702,2.20551046333176,0.25594935219911524,1.1663484597566898,1.3603687295768025,-1.1663484597566898
HACD7_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,160.51309295878187,0.4387390673159951,-0.35779369232325137,2.20551046333176,0.01955806998498509,2.563304155655011,6.57052819439825,-2.563304155655011
HISTD,b2020,hisD,ECDH1ME8569_1956,3.848313465621431e-06,7.718530594552413,2.502458868559698,0.3983669479677965,0.8875346299448483,0.1426705042664808,0.48916768197705185,0.23928502109080213,-0.48916768197705185
HISTP,b2022,hisB,ECDH1ME8569_1958,3.467198272723999e-06,8.457032947784857,12.305703609448296,1.090106450624329,0.9272180225639833,0.44186806168623605,0.16288842806034565,0.0265326399959704,0.16288842806034565
HPPK2,b0142,folK,ECDH1ME8569_0136,4.1277896344307443e-07,1.4423123738246186,1.325315726943669,0.12231935158257486,0.15905932941011097,0.05292401229257529,0.036739977827536116,0.0013498259707678455,-0.036739977827536116
HSST,b4013,metA,ECDH1ME8569_3869,3.2429483657208334e-06,13.952397181040766,10.581092078372505,1.0245304937043325,1.1446488307679017,0.485639087974101,0.12011833706356922,0.014428414898917228,-0.12011833706356922
HSTPT,b2021,hisC,ECDH1ME8569_1957,3.97848079594414e-06,7.49871473115152,7.292158675076632,0.8628561101969325,0.8749868323247681,0.411815974925002,0.012130722127835614,0.0001471544193427606,-0.012130722127835614
I4FE4SR,b2529,iscU,ECDH1ME8569_2456,1.1352913948069265e-05,1.006250093716067,7.723365838899565,0.88780660690264,0.002705933823496473,0.6206793363189066,0.8851006730791435,0.783403201485153,0.8851006730791435
ICDHyr,b1136,icd,ECDH1ME8569_1071,3.2195172044708184e-05,42.89464386282438,4.0663289083444845,0.6092025039876854,1.6324030664028344,0.2332880823795503,1.023200562415149,1.0469393909266773,-1.023200562415149
ICYSDS,b2530,iscS,ECDH1ME8569_2457,1.2873431638154276e-05,1.038265148451953,9.028803780655853,0.9556302147793276,0.01630827625299576,0.6295434079658441,0.9393219385263318,0.882325704196866,0.9393219385263318
IGPS,b1262,trpC,ECDH1ME8569_1202,1.8347964505556066e-06,9.45492241450611,17.858334333048283,1.2518409493061409,0.9756579694486291,0.30518778766939786,0.2761829798575117,0.07627703836297473,0.2761829798575117
IPMD,b0073,leuB,ECDH1ME8569_0071,8.915171056584879e-06,14.791627734628596,11.851423175071773,1.073770505617697,1.1700159682680027,0.46936180290075646,0.09624546265030576,0.0092631890807714,-0.09624546265030576
IPPS,b0074,leuA,ECDH1ME8569_0072,5.383628621593036e-06,23.838633391203604,4.744867312394788,0.6762240721267497,1.3772813547732699,0.31712913126943,0.7010572826465201,0.4914813135517228,-0.7010572826465201
K2L4Aabcpp,b0914,msbA,ECDH1ME8569_0865,1.0785790518083713e-06,5.922912354669323,20.593935846271048,1.3137393555042496,0.7725353061399973,0.2088668266743521,0.5412040493642523,0.292901823048264,0.5412040493642523
KARA2,b3774,ilvC,ECDH1ME8569_3655,3.460310917334048e-05,3.2913682640266972,5.173141770258691,0.7137543804383449,0.5173764772767355,0.2939390064687662,0.1963779031616094,0.03856428085015044,0.1963779031616094
KDOCT2,b0918,kdsB,ECDH1ME8569_0869,1.0780342546512547e-06,10.850800411444562,12.62798475288047,1.1013340488502181,1.0354617751847688,0.450606372648293,0.06587227366544934,0.004339156437855851,0.06587227366544934
KDOPS,b1215,kdsA,ECDH1ME8569_1154,4.83349216310118e-06,3.197065790307688,10.520950199599522,1.0220549648944535,0.5047515734232687,0.45471042470843753,0.5173033914711848,0.2676027988275898,0.5173033914711848
LEUTAi_num1,b3770,ilvE,ECDH1ME8569_3651,4.890362137537153e-06,26.142252648159854,5.173141770258691,0.7137543804383449,1.4173430075182147,0.35030389268732487,0.7035886270798698,0.4950369561561361,-0.7035886270798698
LPADSS,b0182,lpxB,ECDH1ME8569_0175,1.0927030997217691e-07,49.592798363864404,3.789441251960662,0.5785751785487021,1.6954186148387178,0.20232600229577435,1.1168434362900157,1.2473392611840903,-1.1168434362900157
MDH,b3236,mdh,ECDH1ME8569_3124,3.1973528331401056e-05,42.90268968750732,10.304038520739176,1.013007473590387,1.6324845201526845,0.41987506059318924,0.6194770465622976,0.3837518112175471,-0.6194770465622976
MEPCT,b2747,ispD,ECDH1ME8569_2657,3.6863362131747355e-07,2.7686493326239425,0.4608815324720027,-0.3364106937114292,0.44226795301879956,0.02095011674054944,0.7786786467302287,0.6063404348736203,-0.7786786467302287
METAT,b2942,metK,ECDH1ME8569_2842,1.3188049262789714e-05,1.0185830203867343,6.813892131013287,0.833395254081212,0.007996432282129963,0.5768155589805009,0.825398821799082,0.6812832150273127,0.825398821799082
MOAT,b3633,waaA,ECDH1ME8569_3518,5.485437198781638e-07,10.679720954264674,8.943333291762247,0.9514994159335557,1.0285599053511265,0.4738520707484714,0.07706048941757082,0.005938319029275545,-0.07706048941757082
MOAT2,b3633,waaA,ECDH1ME8569_3518,5.485437198781638e-07,10.679720954264674,12.550986695540043,1.0986778692102055,1.0285599053511265,0.4514406391803479,0.07011796385907898,0.004916528855743106,0.07011796385907898
MOCOS,b0827,moeA,ECDH1ME8569_0780,1.2728767258595469e-06,1.026157366198363,18.112903301981113,1.2579880685896496,0.011213967043763838,0.23227243463828284,1.2467741015458857,1.5544456602855505,1.2467741015458857
MOHMT,b0134,panB,ECDH1ME8569_0128,4.213372858378429e-06,1.037308957804209,9.704830730306933,0.9869879649140006,0.015908128313118428,0.6119447659968614,0.9710798366008823,0.9429960490527962,0.9710798366008823
MPTSS,b0826,moeB,ECDH1ME8569_0779,1.4564666350772484e-07,1.9144075625711938,14.695233587155167,1.1671764937639404,0.28203440122199774,0.3815731619316205,0.8851420925419426,0.7834765239895289,0.8851420925419426
MTHFC,b0529,folD,ECDH1ME8569_0514,3.174898649461087e-06,85.99277113921305,14.120219856363049,1.1498414588731456,1.934461944426086,0.2883818687023206,0.7846204855529404,0.615629306349332,-0.7846204855529404
MTHFD,b0529,folD,ECDH1ME8569_0514,3.174898649461087e-06,85.99277113921306,2.101925851892201,0.32261739167222375,1.9344619444260862,0.06077338796131692,1.6118445527538625,2.598042862242299,-1.6118445527538625
MTHFR2,b3941,metF,ECDH1ME8569_3810,5.872358849449992e-06,8.173645264857624,9.232154370282284,0.965303057683543,0.9124157854604897,0.4581000254815972,0.05288727222305323,0.0027970635631953374,0.05288727222305323
NADS1,b1740,nadE,ECDH1ME8569_1684,4.951373149844976e-06,1.125559214448368,2.101925851892201,0.32261739167222375,0.05136834769878178,0.07208513234683651,0.27124904397344196,0.07357604385650625,0.27124904397344196
NNATr,b0639,nadD,ECDH1ME8569_0608,2.2452753401495388e-07,3.7688832278978777,8.457907764747816,0.9272629447645969,0.5762126818207334,0.4470583708743515,0.35105026294386354,0.12323628711295573,0.35105026294386354
NNDPR,b0109,nadC,ECDH1ME8569_0103,6.739613392715514e-07,1.9224424116184882,51.68916636670139,1.7133995280032301,0.28385333901135623,0.024187145209165168,1.429546188991874,2.0436023064611906,1.429546188991874
OCBT_num1,b4254,argI,ECDH1ME8569_4108,2.0962630407034523e-06,39.50890538267016,7.636267682908261,0.8828811438143943,1.5966949974655134,0.42603608839710555,0.713813853651119,0.5095302176642612,-0.713813853651119
OCTDPS,b3187,ispB,ECDH1ME8569_3076,7.370863494625745e-07,1.0825670982866318,6.877965181329892,0.8374599729406951,0.03445482374368364,0.5895668469239965,0.8030051491970114,0.6448172696369145,0.8030051491970114
OGMEACPR,b1093,fabG,ECDH1ME8569_1028,5.6852260662193185e-06,1.0000960069746476,2.767137874927938,0.44203079876098383,4.1693297922012996e-05,0.08611189080938408,0.4419891054630618,0.19535436934803757,0.4419891054630618
OGMEACPS,b1091,fabH,ECDH1ME8569_1026,3.0173048494154176e-06,1.0001808969865646,9.375491520812771,0.9719940453790697,7.855545804933371e-05,0.6153342719421507,0.9719154899210204,0.9446197195484171,0.9719154899210204
OHPBAT,b0907,serC,ECDH1ME8569_0858,1.1960560686817822e-05,1.005088313387255,13.405722165351577,1.1272902143636117,0.002204223280588263,0.43060322560167497,1.1250859910830233,1.2658184873312688,1.1250859910830233
OMPDC,b1281,pyrF,ECDH1ME8569_1222,2.8674797518942317e-06,32.48321709099646,5.520094034988557,0.7419464760133997,1.5116590345986531,0.3620368658526773,0.7697125585852534,0.5924574228438573,-0.7697125585852534
OPHHX,b3835,ubiB,ECDH1ME8569_3714,6.497241700410439e-08,1.936691043184779,5.380738514446244,0.730841887327593,0.28706034403246466,0.3919056562543892,0.44378154329512837,0.19694205816940588,0.44378154329512837
OPMEACPR,b1093,fabG,ECDH1ME8569_1028,5.6852260662193185e-06,1.0000960069746476,7.98286750304816,0.902158921057023,4.1693297922012996e-05,0.6253279411253547,0.902117227759101,0.8138154926197656,0.902117227759101
OPMEACPS,b2323,fabB,ECDH1ME8569_2261,1.6730102582075844e-05,1.000032625105084,7.975061734580561,0.9017340535955396,1.416867198352372e-05,0.6251854593537475,0.901719884923556,0.8130987508665511,0.901719884923556
P5CR,b0386,proC,ECDH1ME8569_0372,1.832651767422726e-06,33.918566891239855,11.814797989546914,1.0724263004266965,1.530437494399099,0.4224959306077248,0.45801119397240253,0.20977425380402573,-0.45801119397240253
PANTS,b0133,panC,ECDH1ME8569_0127,2.3836102374647256e-06,1.0659489323027238,8.123174088818065,0.9097257607565509,0.02773639892096043,0.6373353531119249,0.8819893618355904,0.777905234391152,0.8819893618355904
PAPPT3,b0087,mraY,ECDH1ME8569_0084,3.253117538277626e-07,24.311920994429045,6.306108161409733,0.7997614154287832,1.3858192757630983,0.42520691153858264,0.5860578603343151,0.3434638156596355,-0.5860578603343151
PDX5POi,b1638,pdxH,ECDH1ME8569_1582,1.2796259284368166e-06,1.0475600561924812,6.710279537738083,0.8267406124444636,0.020178930278282395,0.5727763164409638,0.8065616821661812,0.6505417471387399,0.8065616821661812
PE160abcpp,b0914,msbA,ECDH1ME8569_0865,1.0785790518083713e-06,12.62562351190567,10.625925170877592,1.0263667532272687,1.1012528347981085,0.4832101664834716,0.07488608157083987,0.005607925213034483,-0.07488608157083987
PE161abcpp,b0914,msbA,ECDH1ME8569_0865,1.0785790518083713e-06,6.328769232593335,7.007740478104578,0.8455780099673733,0.8013192601810268,0.3922139371752632,0.044258749786346474,0.001958836932650424,0.044258749786346474
PERD,b2320,pdxB,ECDH1ME8569_2258,1.9051812448249516e-06,1.031943984976297,7.836382051386471,0.8941156012333955,0.013656123961798987,0.6277499163318384,0.8804594772715966,0.7752088911173731,0.8804594772715966
PFK_3,b3916,pfkA,ECDH1ME8569_3785,2.893655346705464e-06,113.05955255420297,15.282025542140412,1.1841809212209249,2.0533072623586204,0.2435659810918473,0.8691263411376955,0.7553805968593978,-0.8691263411376955
PFK_num1,b3916,pfkA,ECDH1ME8569_3785,2.893655346705464e-06,553.1869644849108,7.513621552731064,0.8758493166656525,2.7428719376719557,0.10512031992333666,1.8670226210063032,3.485773467349246,-1.8670226210063032
PGCD,b2913,serA,ECDH1ME8569_2814,1.7601856919124743e-05,27.63966779368522,14.098479911980611,1.1491722898591492,1.4415328188672696,0.3856054128004101,0.2923605290081204,0.08547467892190799,-0.2923605290081204
PMEACPE,b3412,bioH,ECDH1ME8569_3291,1.4496739857570936e-07,1.0037651317480834,8.850057034401043,0.9469460695278635,0.0016321053205209084,0.6265796697052614,0.9453139642073426,0.893618490925401,0.9453139642073426
PNTK,b3974,coaA,ECDH1ME8569_3838,4.1214272413120955e-07,1.3814128965105679,12.318795282243512,1.0905682380348702,0.1403235061490851,0.5114484405060141,0.9502447318857852,0.9029650504766877,0.9502447318857852
PPNCL2,b3639,dfp,ECDH1ME8569_3524,5.179613561834862e-07,1.3034908846191107,5.101292003306197,0.7076801837144815,0.11510799847062117,0.3835587556132629,0.5925721852438603,0.35114179472468393,0.5925721852438603
